Monomer,Radical,DE_tail,DE_head,DE_precursor,DE_TS,DE_product,DE_barrier,DE_reaction,E_Rad_SOMO,E_Rad_LUMO,E_Mon_HOMO,E_Mon_LUMO,DE_SHgap,DE_SLgap,VBur_R228_Rad,VBur_R350_Rad,VBur_R228_Mon,VBur_R350_Mon,Volume_Rad,Volume_Mon,CCdist_TS,Theta_TS,Sum_MW,logP_Rad,logP_Mon
C=CC(=O)OCCCCCCCCCCCC,C=C(C)C(=O)OCC,0.0387605941419906,0.0615489284729733,-0.0135707226779686,0.0007139255051242,-0.0304172646799543,0.0142846481830929,-0.0168465420019856,-0.213901011,0.0451546174,-0.278033054,-0.055094062,0.064132043,0.158806949,84.22011836106923,44.508565095842194,95.1907949222044,66.7936858870833,110.83880000000002,218.97510000000003,2.25332557532417,66.9560630424279,369.3004847904001,1.3,5.2
CCOC(=O)C=C(OCC)OCC,C=C(C)C(=O)OCC,0.0387605941419906,0.0615489284729733,-0.0192502233198865,0.0017167489090752,-0.0188267905959946,0.0209669722289618,0.0004234327238918,-0.213901011,0.0451546174,-0.223109465,-0.016274762,0.009208454,0.197626249,91.36281368074732,59.80809284608445,95.1907949222044,66.7936858870833,110.83880000000002,143.4509,2.1043487256519535,181.71928992605476,317.19641364560005,1.3,1.4
C=CC(=O)OCC1CCC(CO)CC1,C=C(C)C(=O)OCC,0.0387605941419906,0.0615489284729733,-0.0062995716332352,0.0037222624259811,-0.0276695242400819,0.0100218340592164,-0.0213699526068467,-0.213901011,0.0451546174,-0.269354744,-0.0500726579,0.0554537329999999,0.1638283531,83.65524758406984,38.31752670327344,95.1907949222044,66.7936858870833,110.83880000000002,158.19760000000002,2.2671941839835865,176.12690129599946,327.21714909000013,1.3,1.8
C=CC(=O)OCCCCCCCCCCCCCCCCCC,C=C(C)C(=O)OCC,0.0387605941419906,0.0615489284729733,-0.016689420044031,-0.0097013499760123,-0.042008000639953,0.0069880700680187,-0.0253185805959219,-0.213901011,0.0451546174,-0.278102601,-0.0523673045,0.06420159,0.1615337064999999,83.66103725780914,38.60996792265796,95.1907949222044,66.7936858870833,110.83880000000002,298.72819999999996,2.264195142604841,306.35950508539304,453.3943851744001,1.3,7.7
C=CC(=O)OCC1CCCO1,C=C(C)C(=O)OCC,0.0387605941419906,0.0615489284729733,-0.0196132298990505,-0.0069911626660541,-0.0374753672360839,0.0126220672329964,-0.0178621373370333,-0.213901011,0.0451546174,-0.251916848,-0.0552065182,0.038015837,0.1586944928,83.66053380791877,38.34182139157747,95.1907949222044,66.7936858870833,110.83880000000002,119.1111,2.2419269914805433,347.63185671002054,285.1701988980001,1.3,0.8
C=CC(=O)OCCO,C=C(C)C(=O)OCC,0.0387605941419906,0.0615489284729733,-0.0168107732050657,-0.0009852935700109,-0.0317932352960497,0.0158254796350547,-0.0149824620909839,-0.213901011,0.0451546174,-0.271308082,-0.061633137,0.057407071,0.152267874,83.79017215469001,39.31896906986846,95.1907949222044,66.7936858870833,110.83880000000002,86.7596,2.2522324550003714,51.2365255142592,245.13889876999997,1.3,0.1
C=CC(=O)OCC(C)O,C=C(C)C(=O)OCC,0.0387605941419906,0.0615489284729733,-0.0167728921150001,-0.005192716763986,-0.0349747017370418,0.011580175351014,-0.0182018096220417,-0.213901011,0.0451546174,-0.271391488,-0.0568908447,0.057490477,0.1570101663,83.65625448385059,38.32504483031309,95.1907949222044,66.7936858870833,110.83880000000002,101.4877,2.255102472144891,200.4123649542448,259.154548834,1.3,0.4
C=CC(=O)OCCCCOCC1CO1,C=C(C)C(=O)OCC,0.0387605941419906,0.0615489284729733,-0.012278578498126,-0.0022968316632159,-0.0334952720861565,0.0099817468349101,-0.0212166935880304,-0.213901011,0.0451546174,-0.254562286,-0.052514022,0.040661275,0.161386989,83.78639628051221,40.106214428121135,95.1907949222044,66.7936858870833,110.83880000000002,152.61949999999996,2.256869949592577,312.050512235431,329.19641364560005,1.3,0.6
C=CC(=O)OCCOc1ccccc1,C=C(C)C(=O)OCC,0.0387605941419906,0.0615489284729733,-0.0182820699062631,-0.0055176872790525,-0.0371446443311924,0.0127643826272105,-0.0188625744249293,-0.213901011,0.0451546174,-0.221817894,-0.0640423238,0.0079168829999999,0.1498586872,83.78966870479964,38.66558814029382,95.1907949222044,66.7936858870833,110.83880000000002,141.6366,2.25487275907888,326.5879599682959,321.17019889799997,1.3,2.3
C=C(C)C(=O)OC,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0177001004439034,-0.0079873961929024,-0.0405878876329097,0.009712704251001,-0.0228877871890063,-0.214183009,0.0396697771,-0.273330301,-0.0453630638,0.0591472919999999,0.1688199452,84.7794511892745,44.03276511143535,95.20816394342228,68.54533987503201,140.43560000000002,79.4279,2.28112036206444,61.88868791204868,257.1752842784,2.2,1.0
C=C(C)C(=O)OCC1CO1,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0210693524651333,-0.0113317659000813,-0.0411299276211138,0.0097375865650519,-0.0200605751559805,-0.214183009,0.0396697771,-0.275241871,-0.0527995787,0.061058862,0.1613834303,84.78373051334268,44.05448414510542,95.20816394342228,68.54533987503201,140.43560000000002,107.5701,2.258201743963103,135.7484802413843,299.18584896199997,2.2,0.6
C=Cc1ccccc1,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0139188920609285,-0.0056548414199824,-0.0410990146639278,0.0082640506409461,-0.0271801226029992,-0.214183009,0.0396697771,-0.230830579,-0.0422251322,0.01664757,0.1719578768,83.82566537196136,39.74979951661228,95.20816394342228,68.54533987503201,140.43560000000002,89.4457,2.2815742270511388,81.01272192783222,261.18545503920006,2.2,2.7
CO/C=C\C(=O)OC,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0196117788719902,0.0002145282779792,-0.0236342628900274,0.0198263071499695,-0.0040224840180371,-0.214183009,0.0396697771,-0.24217706,-0.0310365737,0.0279940509999999,0.1831464353,89.37469006366125,50.469674103115295,95.20816394342228,68.54533987503201,140.43560000000002,91.9763,2.1684739315052877,300.3607900071759,273.1701988980001,2.2,0.2
C=C(C)C(=O)O,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0119857469289854,-0.0004686463089456,-0.0329293736749605,0.0115171006200398,-0.020943626745975,-0.214183009,0.0396697771,-0.278312543,-0.0495002213,0.064129534,0.1646827877,84.78222016367157,44.04000478932537,95.20816394342228,68.54533987503201,140.43560000000002,69.6661,2.2787959546569763,305.53939375071167,243.15963421439997,2.2,0.7
C=C(C)C(=O)OCC,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0163137259360155,-0.0069042102289813,-0.0402020013980291,0.0094095157070341,-0.0238882754620135,-0.214183009,0.0396697771,-0.272568334,-0.0450012952,0.058385325,0.1691817138,84.78247188861675,44.063116068743525,95.20816394342228,68.54533987503201,140.43560000000002,91.9585,2.2783822886467053,49.54073328758318,271.19093434240017,2.2,1.3
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0144586398939736,-0.0030437760640324,-0.0357776752169911,0.0114148638299411,-0.0213190353230174,-0.214183009,0.0396697771,-0.271155121,-0.0448295241,0.0569721119999999,0.1693534849,84.70166818121176,43.87857389483533,95.20816394342228,68.54533987503201,140.43560000000002,123.7497,2.2655914557989454,226.47562813542615,299.22223447040005,2.2,2.2
C=C(C)C(=O)OCC(C)C,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0125851812030077,-0.0059979185909924,-0.0392912154909481,0.0065872626120153,-0.0267060342879403,-0.214183009,0.0396697771,-0.270695275,-0.0435325695,0.056512266,0.1706504395,84.68908193395241,43.71860485838076,95.20816394342228,68.54533987503201,140.43560000000002,126.6436,2.2842576325101773,185.2501476937336,299.22223447040005,2.2,2.2
C=C(C)C(=O)OC(C)(C)C,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0202464127460189,-0.0094732966510946,-0.0390677076420615,0.0107731160949242,-0.0188212948960426,-0.214183009,0.0396697771,-0.268201105,-0.0427574402,0.0540180959999999,0.1714255688,84.7910305367531,44.417442611630264,95.20816394342228,68.54533987503201,140.43560000000002,118.0944,2.2528163277404576,258.79895393077624,299.22223447040005,2.2,1.9
C=C(C)C(=O)OCC1(CC)COC1,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0168725001180973,-0.0066675069699613,-0.0368866695930591,0.010204993148136,-0.0200141694749618,-0.214183009,0.0396697771,-0.254143357,-0.0442952237,0.039960348,0.1698877853,84.66617496394039,43.910734771616006,95.20816394342228,68.54533987503201,140.43560000000002,152.39669999999998,2.2617976600927414,342.8521900829995,341.23279915399996,2.2,1.7
C=C(C)C(=O)OCC(CC)CCCC,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.015788477776141,-0.0017425765522602,-0.0332668671981082,0.0140459012238807,-0.0174783894219672,-0.214183009,0.0396697771,-0.273401581,-0.0468043534,0.059218572,0.1673786556,84.79405123609534,45.74439203412673,95.20816394342228,68.54533987503201,140.43560000000002,169.66089999999997,2.2626443849756863,51.69946156796834,355.28483472639994,2.2,3.9
C=C(C)C(=O)OCCCCCCCCCCCC,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0128408559069157,0.0011504534099913,-0.0320848613978341,0.013991309316907,-0.0192440054909184,-0.214183009,0.0396697771,-0.270840759,-0.0456793768,0.0566577499999999,0.1685036322,84.70217163110213,46.880046890836795,95.20816394342228,68.54533987503201,140.43560000000002,225.40860000000004,2.2549765210611397,100.12812402085255,411.3474349824001,2.2,5.6
C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0158287424471836,-0.0063099373580826,-0.0385095393880874,0.009518805089101,-0.0226807969409037,-0.214183009,0.0396697771,-0.271005961,-0.0450195085,0.056822952,0.1691635005,84.70343025582807,43.82608623013265,95.20816394342228,68.54533987503201,140.43560000000002,321.3909,2.2771922095574193,291.20962527213226,495.44133536640015,2.2,8.1
C=C(C)C(=O)OC1CCCCC1,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0045268215349096,0.0052736169889158,-0.0282934344099885,0.0098004385238255,-0.0237666128750788,-0.214183009,0.0396697771,-0.271586573,-0.0445708694,0.0574035639999999,0.1696121396,84.78952018708198,45.85618936769767,95.20816394342228,68.54533987503201,140.43560000000002,139.484,2.276862230745637,173.4321517316406,325.2378845344,2.2,2.5
C=C(C)C(=O)OCc1ccccc1,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0142079821548577,-0.0035240862730461,-0.0369444665500395,0.0106838958818116,-0.0227364843951818,-0.214183009,0.0396697771,-0.255849981,-0.0463601334,0.041666972,0.1678228756,84.79052708686272,44.093884699776126,95.20816394342228,68.54533987503201,140.43560000000002,141.09359999999998,2.2765025691050735,51.21169000956502,333.2065844064001,2.2,2.7
C=C(C)C(=O)OCCO,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0210087103970408,-0.0085262674870136,-0.0416829502969449,0.0124824429100272,-0.020674239899904,-0.214183009,0.0396697771,-0.266825468,-0.0539529079,0.052642459,0.1602301011,84.79228916147903,44.07613356648809,95.20816394342228,68.54533987503201,140.43560000000002,104.30620000000002,2.264875127335942,1.698217397285191,287.18584896200014,2.2,0.5
C=C(C)C(=O)OCC(C)O,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0104091467320586,0.0027438552219791,-0.0302490213390456,0.0131530019540377,-0.0198398746069869,-0.214183009,0.0396697771,-0.257186519,-0.0583669883,0.0430035099999999,0.1558160207,84.70921992956735,43.86346802846864,95.20816394342228,68.54533987503201,140.43560000000002,109.707,2.2646526707312096,16.315169078032113,301.201499026,2.2,0.8
C=C(C)C(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0196783075009534,-0.0076545421638911,-0.040513071362966,0.0120237653370622,-0.0208347638620125,-0.214183009,0.0396697771,-0.263827214,-0.0452139081,0.0496442049999999,0.1689691009,84.78851328730124,44.372333849392426,95.20816394342228,68.54533987503201,140.43560000000002,178.6675,2.2765309744339084,205.5092040525132,393.264099282,2.2,1.5
C=C(C)C(=O)OC12CC3CC(O)(CC(O)(C3)C1)C2,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0189493043999391,-0.0086339711779146,-0.0392957400849809,0.0103153332220244,-0.0203464356850417,-0.214183009,0.0396697771,-0.261166496,-0.0460282424,0.046983487,0.1681547666,84.79354778620497,44.39015459496787,95.20816394342228,68.54533987503201,140.43560000000002,181.6717,2.2705118971445626,140.46258017091867,409.2590139016,2.2,0.2
C=C(C)C(=O)OCCN(C)C,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0154247006850027,-0.003490424457027,-0.0362777675500183,0.0119342762279757,-0.0208530668650155,-0.214183009,0.0396697771,-0.201338652,-0.0464054244,-0.012844357,0.1677775846,84.69764058208877,45.15359255092835,95.20816394342228,68.54533987503201,140.43560000000002,128.7579,2.288284136104387,222.86411176901504,314.2331335074001,2.2,1.0
C=C(C)C(=O)OCCN(CC)CC,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0117755250062145,0.0011933140967812,-0.0323612170222986,0.0129688391029958,-0.020585692016084,-0.214183009,0.0396697771,-0.210615311,-0.0409535462,-0.003567698,0.1732294628,84.70191990615695,45.917726629762875,95.20816394342228,68.54533987503201,140.43560000000002,163.0543,2.2693533826132057,108.84262120568542,342.2644336354001,2.2,1.7
C=C(C)C(=O)OC1CC2CC1C1CCCC21,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0151313816340916,-0.0017802131742428,-0.0353159998801402,0.0133511684598488,-0.0201846182460485,-0.214183009,0.0396697771,-0.269312062,-0.0426830833,0.055129053,0.1714999257,84.69411643285615,43.737817849704285,95.20816394342228,68.54533987503201,140.43560000000002,170.00459999999998,2.2824504398470515,52.200987933833176,377.2691846624,2.2,2.9
C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0147838790048808,-0.0025296592827999,-0.034864973367803,0.0122542197220809,-0.0200810943629221,-0.214183009,0.0396697771,-0.241692137,-0.0495503021,0.0275091279999999,0.1646327069,84.78775811246567,44.07787387367319,95.20816394342228,68.54533987503201,140.43560000000002,206.4388,2.269504516669222,51.65742958008042,419.2797493460002,2.2,2.5
C=C(C)C(=O)OCC1CCCO1,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0157554457250626,-0.0039480841071508,-0.036505347135062,0.0118073616179117,-0.0207499014099994,-0.214183009,0.0396697771,-0.253740925,-0.0482914585,0.039557916,0.1658915505,84.69990610659545,43.77847142554827,95.20816394342228,68.54533987503201,140.43560000000002,133.29219999999998,2.2771972344144897,52.28859190415539,327.21714909000013,2.2,1.1
C=CC(=O)OCC1(CC)COC1,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0184344776139369,-0.0051654993749252,-0.0352470340719719,0.0132689782390116,-0.016812556458035,-0.214183009,0.0396697771,-0.246775707,-0.0554844531,0.032592698,0.1586985559,83.65902345824765,38.41985676575744,95.20816394342228,68.54533987503201,140.43560000000002,134.9604,2.2504246870664213,270.6746672610355,327.21714909000013,2.2,1.3
C=Cc1ccc(OC(C)=O)cc1,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0159565480589662,-0.0012106424430839,-0.0361863953460215,0.0147459056158822,-0.0202298472870552,-0.214183009,0.0396697771,-0.225539183,-0.045912177,0.0113561739999999,0.168270832,83.82163777283837,39.737478141741754,95.20816394342228,68.54533987503201,140.43560000000002,123.3982,2.3022558622242664,301.9142591026202,319.19093434240006,2.2,2.3
C=CC(N)=O,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0135867521340742,-0.0036339951681156,-0.0331053289750116,0.0099527569659585,-0.0195185768409373,-0.214183009,0.0396697771,-0.254187721,-0.0383202423,0.0400047119999999,0.1758627667,83.69678220002568,38.51160576055601,95.20816394342228,68.54533987503201,140.43560000000002,59.61039999999999,2.2349333192820313,270.95224375178293,228.1599685678,2.2,-0.3
C=CC(=O)NC(C)(C)CS(=O)(=O)O,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0347640314480486,0.0028290118200402,-0.0280291905849026,0.0375930432680888,0.006734840863146,-0.214183009,0.0396697771,-0.254122358,-0.039866072,0.0399393489999999,0.174316937,83.70735464772353,38.57077620484947,95.20816394342228,68.54533987503201,140.43560000000002,134.73200000000003,2.236355817368963,329.19914913241433,364.17938368260013,2.2,-0.6
C=CC(=O)O,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0223800011709727,-0.0033422228920017,-0.0341871805350137,0.019037778278971,-0.011807179364041,-0.214183009,0.0396697771,-0.283906156,-0.0561376549,0.069723147,0.1580453541,83.65902345824765,38.31961507189557,95.20816394342228,68.54533987503201,140.43560000000002,54.34870000000001,2.2638711926823487,57.17481019582715,229.14398415039997,2.2,0.4
C=CC(=O)OC,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0102275599410859,0.0011442314989835,-0.0302750317670188,0.0113717914400695,-0.0200474718259329,-0.214183009,0.0396697771,-0.279762355,-0.0518258536,0.065579346,0.1623571554,83.65046481011129,38.31404608890324,95.20816394342228,68.54533987503201,140.43560000000002,68.9229,2.258246015963717,44.20648865259,243.15963421439997,2.2,0.6
C=CC(=O)OCCCCCCCCCCCCCCCC(C)C,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0265885749590779,-0.0163735515470762,-0.045667140614114,0.0102150234120017,-0.019078565655036,-0.214183009,0.0396697771,-0.282330854,-0.0567160368,0.068147845,0.1574669722,86.63969853420565,47.82391989574864,95.20816394342228,68.54533987503201,140.43560000000002,306.0592,2.245299822734817,67.2485674276931,481.4256853024,2.2,7.6
C=CC(=O)OCCCCCCC(C)C,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0101675145940589,0.0005113787037771,-0.0310608720321852,0.0106788932978361,-0.0208933574381262,-0.214183009,0.0396697771,-0.278151061,-0.0518484347,0.0639680519999999,0.1623345743,83.6539889593439,38.328525444683294,95.20816394342228,68.54533987503201,140.43560000000002,174.78910000000002,2.2604629962246667,49.076457983595446,355.28483472639994,2.2,3.9
C=CC(=O)OC1C[C@@H]2CC[C@@]1(C)C2(C)C,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0156618182868442,-0.0043273535677599,-0.0354294507828854,0.0113344647190842,-0.0197676324960411,-0.214183009,0.0396697771,-0.274384883,-0.0517913845,0.060201874,0.1623916245,83.66330278231582,38.508125146185805,95.20816394342228,68.54533987503201,140.43560000000002,163.10889999999998,2.249130141168803,141.1606589557967,365.26918466240016,2.2,3.3
C=CC(=O)OCC(C)C,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0158391954320222,-0.0042874004160466,-0.0334538613369659,0.0115517950159755,-0.0176146659049436,-0.214183009,0.0396697771,-0.279075073,-0.0513626478,0.064892064,0.1628203612,83.66028208297358,38.50380918436675,95.20816394342228,68.54533987503201,140.43560000000002,108.8559,2.2434921482141976,340.629916098886,285.2065844064,2.2,1.9
C=CC(=O)OCCCCCCCC,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0138523163650461,-0.0049315450048652,-0.0344513687880407,0.0089207713601808,-0.0205990524229946,-0.214183009,0.0396697771,-0.278665764,-0.0512809256,0.0644827549999999,0.1629020834,83.66028208297358,38.51961117360748,95.20816394342228,68.54533987503201,140.43560000000002,168.1208,2.2485908880774645,68.19345951777632,341.2691846624001,2.2,3.6
C=CC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0115460387489747,-0.000896053318911,-0.030891325651055,0.0106499854300636,-0.0193452869020802,-0.214183009,0.0396697771,-0.26420562,-0.0516724186,0.0500226109999999,0.1625105904,83.66556830682251,38.367995611641405,95.20816394342228,68.54533987503201,140.43560000000002,161.36190000000002,2.2528866038300728,73.56085639181481,379.24844921800013,2.2,1.2
C=CC(=O)OCCCCO,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.0113920717520841,-0.0034561277061584,-0.0340946651431295,0.0079359440459256,-0.0227025933910454,-0.214183009,0.0396697771,-0.270747312,-0.0501338597,0.056564303,0.1640491493,83.78639628051221,38.65716505351793,95.20816394342228,68.54533987503201,140.43560000000002,113.9009,2.2558836556394035,289.9741466160225,301.201499026,2.2,0.7
C=COCCOCCOC(=O)C=C,C=C(C)C(=O)OCCCC,0.0381776970869509,0.0612363647349525,-0.01730361170803,0.0001455373560474,-0.0284922020921385,0.0174491490640775,-0.0111885903841084,-0.214183009,0.0396697771,-0.213033088,-0.0585952877,-0.0011499209999999,0.1555877213,83.79394802886782,39.03627357072052,95.20816394342228,68.54533987503201,140.43560000000002,141.1965,2.2425086794037163,306.9179308924663,343.21206370960016,2.2,0.9
